hotel,lead_time,arrival_date_year,arrival_date_month,weekend_nights,week_nights,adults,children,babies,is_international,days_waiting,is_repeated_guest,is_family,is_canceled,market_segment_complementary,market_segment_corporate,market_segment_direct,market_segment_groups,market_segment_offline_ta_to,market_segment_online_ta,distribution_channel_direct,distribution_channel_gds,distribution_channel_ta_to,deposit_type_non_refund,deposit_type_refundable,customer_type_group,customer_type_transient,customer_type_transient_party
1,71,2017,1,1,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,157,2016,12,0,3,3,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,132,2017,7,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,104,2017,5,0,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,117,2015,7,2,4,3,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,42,2016,8,0,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,90,2015,12,0,3,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,53,2016,12,1,0,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,3,2017,3,1,0,1,0,0,False,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,28,2017,3,1,2,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,112,2017,7,1,2,2,2,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,5,2017,7,2,3,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,8,2016,3,0,1,2,1,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,9,2016,4,1,0,1,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,69,2016,5,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,265,2016,6,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,43,2015,8,2,4,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,339,2017,3,2,5,1,0,0,True,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,143,2016,3,2,4,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,16,2017,1,0,2,2,0,0,False,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,3,2017,8,2,5,1,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,2015,8,0,2,1,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,166,2016,3,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,166,2017,3,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,79,2017,6,1,3,2,1,0,True,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,2015,8,2,0,0,2,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,62,2015,8,2,3,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,209,2016,12,1,3,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,35,2015,9,2,3,2,0,0,False,0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False
1,120,2017,5,0,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,2016,2,0,1,2,0,0,True,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,166,2016,8,2,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,85,2017,6,1,3,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,76,2017,3,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,49,2016,11,2,5,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,25,2017,4,2,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,7,2016,3,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,79,2017,7,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,259,2017,7,2,5,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,15,2017,3,2,6,3,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,295,2016,12,3,6,3,1,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,32,2017,3,2,7,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,331,2017,8,0,2,2,2,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,2,2016,12,0,1,1,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,2016,3,1,3,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,2,2017,1,0,1,1,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,0,2016,2,0,5,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,45,2016,8,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,58,2017,7,3,7,2,0,0,False,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,239,2017,7,1,2,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,41,2017,6,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,102,2015,9,2,4,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,150,2017,7,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,82,2016,8,0,5,2,2,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,2016,8,0,3,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,253,2015,9,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,104,2017,5,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,6,2017,8,0,1,2,1,0,False,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,190,2017,4,1,0,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,2016,1,1,2,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,148,2016,7,2,3,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,119,2016,7,2,2,2,3,0,True,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,2,2016,3,1,1,1,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,1,2016,12,0,2,2,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,185,2017,8,2,5,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,79,2017,7,0,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,108,2016,3,2,2,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,103,2017,7,0,1,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,11,2016,10,2,0,2,0,1,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,72,2017,8,0,3,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,2,2016,7,0,3,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,29,2017,2,2,2,3,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,4,2016,11,0,3,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,629,2017,3,0,2,2,0,0,False,0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False
0,47,2017,8,0,2,3,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,9,2016,11,1,5,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,131,2016,5,2,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,134,2017,7,2,3,1,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,188,2016,7,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,27,2016,6,2,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,67,2016,7,2,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,159,2017,5,2,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,7,2016,7,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,145,2017,7,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,48,2016,5,0,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,332,2017,6,1,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,148,2016,9,0,3,2,0,0,False,107,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,124,2016,6,1,1,3,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,118,2016,5,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,60,2016,9,1,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,72,2017,2,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,256,2016,8,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,66,2016,9,2,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,132,2016,5,2,1,2,2,0,True,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,1,2017,4,0,1,1,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,30,2015,12,0,3,2,0,0,False,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,332,2017,3,2,5,2,0,0,False,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,114,2016,5,0,2,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,2017,8,2,0,2,2,0,False,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,16,2015,9,1,1,2,1,0,False,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,12,2015,12,2,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,11,2015,9,0,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,57,2016,9,1,2,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,7,2017,4,0,3,1,0,0,False,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,148,2017,8,0,3,2,0,1,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,47,2015,12,2,0,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,17,2016,4,0,2,1,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,86,2016,7,1,2,2,1,0,False,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,199,2016,8,0,3,1,0,0,False,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,241,2017,8,0,2,2,1,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,189,2016,4,0,2,1,0,0,False,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,7,2016,7,1,1,1,0,0,False,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,350,2017,6,2,4,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,92,2016,12,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,262,2017,3,2,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,26,2017,7,2,6,1,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,12,2016,4,2,2,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,12,2016,2,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,8,2016,2,0,4,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,153,2017,4,2,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,3,2015,10,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,29,2016,3,2,7,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,6,2017,6,1,2,2,0,0,False,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,29,2016,3,0,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,3,2017,2,2,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,67,2017,6,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,5,2016,12,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,14,2016,7,0,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,59,2016,12,0,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,139,2017,7,2,2,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,2016,1,0,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,6,2017,6,0,3,1,0,0,False,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,60,2017,3,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,64,2017,8,2,5,3,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,207,2017,6,1,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,71,2017,6,1,3,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,2,2016,7,2,1,1,0,0,False,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,8,2015,8,0,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,100,2016,5,1,4,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,172,2017,7,3,5,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,171,2016,8,2,3,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,7,2017,2,1,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,47,2017,4,1,2,1,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,96,2016,10,2,5,1,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,21,2017,8,0,2,2,1,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,6,2015,8,1,2,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,68,2016,6,2,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,17,2017,2,0,1,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,81,2015,9,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,32,2016,3,0,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,53,2017,7,0,3,3,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,154,2017,7,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,135,2016,10,0,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,198,2016,9,1,2,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False
0,31,2016,11,0,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,52,2017,4,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,30,2017,4,2,5,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,114,2016,10,0,2,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,51,2017,2,1,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,81,2017,4,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,88,2016,1,0,2,2,1,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,54,2017,4,2,2,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,2017,8,0,1,1,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,34,2016,4,1,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,141,2016,8,2,5,2,1,0,False,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,2,2017,6,0,3,2,0,0,False,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,52,2015,12,2,5,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,2016,12,1,1,2,0,0,False,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,109,2015,9,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,156,2017,8,1,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,53,2016,11,1,2,1,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,2017,8,0,2,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,117,2017,5,3,7,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,187,2017,3,1,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,80,2017,2,1,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,130,2016,8,4,10,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,133,2016,4,2,5,1,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,64,2016,4,1,3,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,262,2016,7,1,4,2,0,1,False,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,414,2017,7,0,2,1,0,0,True,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,54,2017,8,1,5,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,83,2017,8,1,5,2,0,0,True,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,158,2017,1,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,133,2016,7,2,5,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,124,2015,8,4,10,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,40,2016,5,0,5,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,39,2016,3,0,1,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,195,2015,9,0,2,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False
0,63,2016,6,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,137,2017,3,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,99,2017,4,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,58,2016,4,2,1,3,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,162,2016,6,2,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,2015,12,0,2,2,1,0,False,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,244,2016,7,2,4,0,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,155,2016,8,0,2,2,2,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,152,2017,3,4,10,2,1,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,42,2017,3,2,6,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,24,2015,12,2,1,1,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,2,2016,4,0,1,1,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,40,2015,10,1,1,2,0,0,False,40,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,4,2017,6,0,3,1,0,0,False,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,316,2017,4,0,3,1,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,22,2016,9,0,2,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,24,2015,9,1,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,182,2016,10,0,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,34,2017,1,0,2,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,7,2017,3,0,3,1,0,0,False,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,131,2016,8,0,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,48,2017,1,1,4,2,0,0,False,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,28,2015,8,2,3,2,0,1,False,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,35,2016,5,1,0,1,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,146,2017,6,2,2,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,140,2016,8,1,1,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,64,2017,2,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,218,2016,7,2,3,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,2016,12,1,0,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,91,2016,1,2,5,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,146,2016,8,2,8,2,1,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,2017,4,1,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,25,2016,6,1,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,10,2016,9,2,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,11,2016,11,2,4,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,272,2015,8,3,6,2,3,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,124,2015,12,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1,0,2017,7,1,0,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,352,2017,6,2,2,1,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,284,2017,5,0,3,2,1,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,119,2017,1,1,0,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,212,2016,6,2,0,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,146,2016,8,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,7,2017,3,0,1,1,0,0,False,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
1,76,2015,8,2,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,152,2016,6,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,28,2015,10,1,4,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,129,2016,6,2,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,199,2017,7,2,4,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,277,2017,5,4,10,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,21,2016,10,0,3,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,205,2016,12,0,3,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,34,2016,8,2,3,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
